has_handle,counts,counts_tobit,fem_dum,dem_dum,rep_dum,state_num,sentiment_total,party,womens_issues,education,health_care,ideology_total,BlackorLatino_legislator,years_since_elected
0,NA,0,0,1,0,46,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,12,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,26,NA,D,NA,NA,NA,NA,0,NA
1,NA,0,0,0,1,34,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,45,NA,R,NA,NA,NA,NA,0,NA
1,52,52,0,0,1,15,0.903846145,R,0,0,0,0.192307696,0,NA
1,45,45,0,1,0,12,0.200000003,D,0.022222223,0.022222223,0,0.111111112,0,NA
0,NA,0,0,0,1,24,NA,R,NA,NA,NA,NA,0,7
1,60,60,0,0,1,46,0.816666663,R,0.016666668,0.016666668,0,0.466666639,NA,NA
1,348,348,0,0,1,22,0.956896544,R,0,0,0,0.117816091,0,NA
1,3207,3207,0,1,0,23,0.489242256,D,0.047084503,0.027439974,0.019644527,0.078889921,1,NA
1,76,76,0,0,1,14,0.631578922,R,0.013157895,0,0.013157895,0.105263159,0,NA
1,8,8,0,0,1,1,0.25,R,0,0,0,0,0,4
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,6,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,7,NA,R,NA,NA,NA,NA,NA,NA
1,905,905,0,1,0,6,0.633149147,D,0.100552484,0.033149172,0.067403316,0.155801103,0,NA
0,NA,0,0,0,1,38,NA,R,NA,NA,NA,NA,NA,NA
1,1541,1541,0,0,1,43,0.561323822,R,0.048669696,0.025957171,0.022712525,0.214146674,NA,5
1,743,743,0,1,0,43,0.761776567,D,0.039030954,0.01884253,0.020188425,0.121130556,NA,1
1,611,611,0,0,1,31,0.587561369,R,0.027823241,0.024549918,0.003273322,0.150572836,NA,NA
0,NA,0,0,0,1,44,NA,R,NA,NA,NA,NA,NA,3
0,NA,0,0,0,1,40,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,39,NA,R,NA,NA,NA,NA,NA,NA
1,1162,1162,0,1,0,7,0.474182427,D,0.029259898,0.008605852,0.020654045,0.102409631,NA,NA
1,266,266,0,0,1,43,0.687969923,R,0.02631579,0.015037594,0.011278195,0.105263151,1,25
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,NA,NA
1,3146,3146,0,1,0,25,0.154481888,D,0.053083278,0.017800381,0.035282899,0.138270825,0,7
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,37,NA,D,NA,NA,NA,NA,NA,NA
1,1558,1558,0,1,0,8,0.095635414,D,0.066752248,0.017329911,0.049422335,0.035943516,1,NA
1,3065,3065,0,1,0,23,-0.042088091,D,0.052202284,0.01141925,0.040783033,0.035562798,0,NA
1,2362,2362,0,1,0,46,-0.029635906,D,0.037256561,0.010584251,0.026672311,0.027942434,1,NA
1,2012,2012,0,0,1,3,0.272365808,R,0.013916501,0.00944334,0.004473161,0.225646138,NA,NA
1,1,1,0,0,1,35,1,R,0,0,0,0,0,NA
1,2687,2687,0,1,0,33,0.606252372,D,0.040193524,0.026423521,0.013770004,0.086713813,0,NA
1,1,1,0,0,1,40,1,R,0,0,0,0,0,NA
1,3202,3202,0,1,0,5,0.485009372,D,0.036851965,0.012804497,0.02404747,-0.044034988,0,NA
1,1496,1496,0,0,1,10,0.386363685,R,0.018048128,0.009358289,0.008689839,0.228609622,0,NA
1,2173,2173,0,0,1,4,0.409572005,R,0.03083295,0.020708697,0.010124252,0.137597784,0,11
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,37,NA,D,NA,NA,NA,NA,NA,3
0,NA,0,0,1,0,37,NA,D,NA,NA,NA,NA,NA,NA
1,2487,2487,0,1,0,46,0.090470433,D,0.052271813,0.022517089,0.029754724,0.080016077,0,NA
1,65,65,0,0,1,29,0.492307723,R,0.015384615,0,0.015384615,0.215384617,NA,NA
1,538,538,0,0,1,19,0.684014916,R,0.027881041,0.024163568,0.003717472,0.098513015,NA,NA
1,277,277,0,0,1,33,0.617328525,R,0.018050542,0.014440433,0.003610108,0.281588465,0,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,0,NA
1,2761,2761,0,1,0,10,0.170228183,D,0.03658095,0.009416878,0.027164072,0.13111192,0,NA
0,NA,0,0,0,1,20,NA,R,NA,NA,NA,NA,0,NA
1,129,129,0,0,1,43,0.658914685,R,0.046511628,0.03875969,0.007751938,0.093023255,0,7
1,49,49,0,0,1,1,0.020408154,R,0,0,0,0.142857149,0,2
1,506,506,0,0,1,2,0.667984188,R,0.019762846,0.017786561,0.001976285,0.116600797,0,NA
0,NA,0,0,1,0,3,NA,D,NA,NA,NA,NA,1,NA
1,2850,2850,0,1,0,20,0.454385996,D,0.028070174,0.012280702,0.015789473,0.083157897,0,NA
1,7,7,0,0,1,15,0.571428597,R,0.142857149,0,0.142857149,0.142857149,0,NA
0,NA,0,0,1,0,33,NA,D,NA,NA,NA,NA,1,NA
1,34,34,0,0,1,24,0.470588207,R,0,0,0,0.088235296,NA,3
1,81,81,0,1,0,1,-0.07407409,D,0,0,0,0.012345672,0,16
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,17,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,14,NA,D,NA,NA,NA,NA,0,NA
1,NA,0,0,0,1,40,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,12,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
1,2039,2039,0,0,1,3,0.621873438,R,0.019617461,0.011280039,0.00833742,0.185384989,0,NA
1,1514,1514,0,1,0,29,0.206737101,D,0.046895638,0.005944518,0.040951122,0.152575955,0,NA
1,3213,3213,0,1,0,43,0.53034544,D,0.041083097,0.01276066,0.02832244,0.110177398,1,13
0,NA,0,0,0,1,39,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,12,NA,R,NA,NA,NA,NA,0,NA
1,2,2,0,0,1,10,1,R,0,0,0,0,0,NA
1,412,412,0,1,0,43,0.87378639,D,0.024271846,0.021844661,0.002427184,0.174757287,0,13
1,3,3,0,1,0,44,0.666666687,D,0,0,0,0.666666687,0,29
1,1075,1075,0,1,0,22,0.389767468,D,0.039069768,0.009302326,0.029767442,0.053953484,0,NA
0,NA,0,0,0,1,7,NA,R,NA,NA,NA,NA,NA,NA
1,1977,1977,0,1,0,34,0.233687401,D,0.017703593,0.008598887,0.009104704,0.067779467,0,NA
1,3229,3229,0,0,1,27,0.191700235,R,0.055744812,0.024775472,0.03096934,0.087333538,NA,NA
1,1360,1360,0,1,0,19,0.633088231,D,0.041176472,0.023529412,0.01764706,0.036029421,NA,NA
1,6,6,0,1,0,29,1,D,0,0,0,0.166666672,0,NA
1,3188,3188,0,0,1,4,-0.133312434,R,0.018506899,0.008469259,0.010037641,0.350690097,0,6
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,127,127,0,1,0,29,0.59842521,D,0.05511811,0.039370079,0.015748031,0.204724416,0,NA
1,867,867,0,0,1,31,0.664359868,R,0.019607844,0.012687428,0.006920415,0.183391005,1,NA
0,NA,0,0,1,0,38,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
1,23,23,0,0,1,22,0.869565189,R,0,0,0,0.347826093,0,NA
0,NA,0,0,0,1,12,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,21,NA,D,NA,NA,NA,NA,NA,NA
1,26,26,0,0,1,33,0.384615391,R,0.03846154,0.03846154,0,0.038461536,0,NA
1,1953,1953,0,0,1,14,-0.25140807,R,0.011264721,0.009728623,0.001536098,0.103942648,0,NA
1,508,508,0,0,1,17,0.718503952,R,0.047244094,0.011811024,0.035433073,0.261811018,0,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
1,3228,3228,0,0,1,3,0.373605967,R,0.030359356,0.010532837,0.019826518,0.178128868,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,48,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,26
1,2811,2811,0,1,0,20,0.229455724,D,0.031305585,0.013518321,0.017787265,0.110636786,0,NA
1,857,857,0,0,1,19,0.81796968,R,0.046674445,0.043173861,0.003500583,0.191365227,NA,NA
1,6362,6362,0,0,1,29,0.151996225,R,0.013832129,0.007230431,0.006601698,0.162841871,NA,NA
0,NA,0,0,1,0,19,NA,D,NA,NA,NA,NA,NA,NA
1,630,630,0,0,1,48,0.220634922,R,0.065079369,0.058730159,0.006349206,0.131746024,0,NA
0,NA,0,0,0,1,15,NA,R,NA,NA,NA,NA,0,NA
1,1045,1045,0,0,1,14,0.682296634,R,0.029665072,0.021052632,0.00861244,0.114832535,NA,NA
1,253,253,0,0,1,17,0.620553374,R,0.019762848,0.003952569,0.015810277,0.418972343,0,NA
1,340,340,0,1,0,35,0.21470587,D,0.06176471,0.041176472,0.020588236,0.126470596,0,NA
0,NA,0,0,1,0,47,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,44,NA,D,NA,NA,NA,NA,0,15
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,14,NA,R,NA,NA,NA,NA,NA,NA
1,1332,1332,0,1,0,9,0.32432431,D,0.033033032,0.014264264,0.018768769,0.048798785,0,NA
1,33,33,0,0,1,27,0.212121218,R,0,0,0,0.24242425,0,NA
1,700,700,0,1,0,19,0.541428566,D,0.032857142,0.017142856,0.015714286,0.089999989,0,NA
1,642,642,0,0,1,7,0.459501535,R,0.021806855,0.015576324,0.006230529,0.149532706,0,NA
1,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,NA,NA
1,49,49,0,0,1,9,0.632653058,R,0,0,0,0.020408168,1,NA
0,NA,0,0,1,0,45,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,2,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,44,NA,D,NA,NA,NA,NA,0,5
1,14,14,0,0,1,12,0.785714269,R,0,0,0,0.285714298,0,NA
1,214,214,0,1,0,9,0.780373871,D,0.079439253,0.060747664,0.018691588,0.042056076,0,NA
1,296,296,0,0,1,2,0.733108103,R,0.037162162,0.030405406,0.006756757,0.179054052,0,NA
1,67,67,0,0,1,46,0.462686598,R,0.014925373,0,0.014925373,0.089552239,0,NA
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
1,40,40,0,0,1,4,0.474999994,R,0,0,0,0.324999988,0,3
1,1481,1481,0,0,1,45,0.524645507,R,0.008102633,0.004051317,0.004051317,0.060094528,0,NA
0,NA,0,0,0,1,19,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,25,NA,D,NA,NA,NA,NA,1,23
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,220,220,0,0,1,14,0.627272725,R,0.004545454,0,0.004545454,0.268181801,NA,NA
1,1583,1583,0,1,0,33,0.742261529,D,0.030953884,0.026531901,0.004421983,0.082754262,0,NA
1,3233,3233,0,1,0,3,0.46705848,D,0.028456543,0.010516549,0.017939994,0.210330963,0,NA
1,1475,1475,0,1,0,10,0.551186442,D,0.039322034,0.031186441,0.008135593,0.119322032,1,NA
0,NA,0,0,0,1,8,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,7,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,30,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,15,NA,R,NA,NA,NA,NA,0,NA
1,21,21,0,0,1,24,0.666666687,R,0.047619049,0,0.047619049,0.238095239,0,7
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,0,NA
1,NA,0,0,1,0,44,NA,D,NA,NA,NA,NA,NA,3
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
1,593,593,1,0,1,36,0.252951115,R,0.030354131,0.018549748,0.011804384,0.188870162,0,NA
0,NA,0,1,1,0,43,NA,D,NA,NA,NA,NA,NA,1
0,NA,0,1,0,1,12,NA,R,NA,NA,NA,NA,NA,NA
1,1163,1163,1,0,1,40,0.773860753,R,0.026655203,0.01805675,0.008598452,0.213241607,0,NA
1,3121,3121,1,1,0,41,0.273950666,D,0.035565525,0.009612304,0.02595322,0.083627038,1,NA
1,170,170,0,1,0,31,0.352941155,D,0.029411765,0.029411765,0,0.047058828,NA,NA
1,2,2,1,1,0,11,0,D,0,0,0,0,NA,NA
0,NA,0,1,0,1,3,NA,R,NA,NA,NA,NA,0,NA
1,794,794,1,0,1,1,0.478589416,R,0.010075567,0.008816121,0.001259446,0.095717892,0,2
1,712,712,0,0,1,41,0.710674167,R,0.025280898,0.023876404,0.001404494,0.207865179,0,NA
1,131,131,0,0,1,27,-0.038167953,R,0.030534351,0.015267176,0.015267176,0.091603063,0,NA
1,287,287,0,0,1,24,0.693379819,R,0.041811846,0.027874565,0.013937282,0.101045296,0,7
0,NA,0,0,0,1,12,NA,R,NA,NA,NA,NA,0,NA
1,NA,0,0,0,1,33,NA,R,NA,NA,NA,NA,0,NA
1,468,468,0,0,1,24,0.732905984,R,0.029914532,0.021367522,0.008547009,0.294871777,0,4
0,NA,0,0,0,1,42,NA,R,NA,NA,NA,NA,0,NA
1,3180,3180,0,1,0,17,0.394339621,D,0.033647798,0.012578616,0.021069182,0.166666672,0,NA
1,1200,1200,0,0,1,23,0.393333346,R,0.022500001,0.009166666,0.013333334,0.090833329,0,NA
1,5,5,0,1,0,1,0.400000036,D,0,0,0,0.400000006,0,2
1,139,139,0,1,0,21,0.33093524,D,0.035971224,0.021582734,0.01438849,-0.021582738,0,NA
1,3208,3208,1,1,0,24,0.229738146,D,0.041458853,0.013092269,0.028366584,0.097880304,0,5
1,2474,2474,1,0,1,20,0.295068741,R,0.023039613,0.011317704,0.011721908,0.229991913,NA,NA
0,NA,0,1,1,0,48,NA,D,NA,NA,NA,NA,0,NA
1,1,1,1,1,0,10,1,D,0,0,0,0,0,NA
1,53,53,1,1,0,16,0.679245234,D,0.056603774,0.018867925,0.03773585,0.113207549,0,NA
0,NA,0,1,1,0,31,NA,D,NA,NA,NA,NA,NA,NA
1,1220,1220,1,1,0,31,0.392622948,D,0.188524589,0.019672131,0.168852463,-0.042622954,NA,NA
1,18,18,1,1,0,25,0.5,D,0,0,0,-0.055555556,1,7
1,87,87,1,1,0,14,0.551724195,D,0.011494253,0.011494253,0,0.091954023,0,NA
0,NA,0,1,1,0,37,NA,D,NA,NA,NA,NA,NA,3
1,20,20,1,1,0,3,0.699999988,D,0.200000003,0.050000001,0.150000006,0.050000001,0,NA
1,3201,3201,1,1,0,33,-0.198063105,D,0.013433302,0.00531084,0.008122462,0.122461721,0,NA
1,2132,2132,1,1,0,10,0.30722326,D,0.026266417,0.008442776,0.01782364,0.095215768,NA,NA
0,NA,0,1,0,1,8,NA,R,NA,NA,NA,NA,0,NA
1,3261,3261,1,1,0,37,0.436369181,D,0.047531433,0.01533272,0.032198712,0.053357869,0,NA
1,1121,1121,1,0,1,21,0.312221229,R,0.036574487,0.007136485,0.029438002,0.099910796,NA,NA
1,38,38,1,0,1,10,1,R,0.02631579,0.02631579,0,0.210526317,0,NA
1,3205,3205,1,1,0,29,0.305772215,D,0.028081123,0.015288612,0.012792512,0.063026518,0,NA
1,311,311,1,1,0,10,0.594855309,D,0.045016076,0.019292604,0.025723472,0.070739552,0,NA
1,923,923,1,1,0,27,0.163596958,D,0.033586133,0.013001083,0.020585049,0.114842892,NA,NA
1,493,493,1,0,1,27,0.275862098,R,0.046653144,0.030425964,0.01622718,0.085192695,0,NA
0,NA,0,1,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,87,87,1,1,0,25,0.712643683,D,0.034482758,0.022988506,0.011494253,0.057471268,1,3
1,NA,0,1,1,0,43,NA,D,NA,NA,NA,NA,NA,1
1,3240,3240,1,1,0,8,0.481481493,D,0.057407409,0.030246913,0.027160494,0.06697531,NA,NA
1,1519,1519,1,1,0,23,0.570770264,D,0.026991442,0.013824885,0.013166557,0.123765625,0,NA
1,19,19,1,0,1,23,0.842105269,R,0,0,0,0.210526317,0,NA
0,NA,0,1,1,0,46,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,1,1,0,31,NA,D,NA,NA,NA,NA,0,NA
1,1166,1166,1,0,1,40,0.536020577,R,0.018867925,0.011149229,0.007718696,0.257289886,0,NA
1,2,2,0,0,1,47,1,R,0,0,0,0.5,NA,NA
1,47,47,0,0,1,35,0.638297856,R,0.063829787,0.063829787,0,0.319148928,0,NA
0,NA,0,0,0,1,13,NA,R,NA,NA,NA,NA,0,NA
1,NA,0,1,1,0,11,NA,D,NA,NA,NA,NA,0,NA
1,3,3,0,1,0,29,0.333333343,D,0,0,0,0,NA,NA
1,1,1,1,1,0,43,1,D,0,0,0,0,1,10
0,NA,0,0,1,0,10,NA,D,NA,NA,NA,NA,1,NA
1,598,598,1,1,0,19,0.525083601,D,0.108695656,0.031772576,0.07692308,-0.018394649,NA,NA
0,NA,0,1,1,0,21,NA,D,NA,NA,NA,NA,NA,NA
1,27,27,1,1,0,26,0.148148149,D,0.185185194,0.037037037,0.148148149,0.185185194,0,NA
1,865,865,1,1,0,19,0.240462437,D,0.032369941,0.01734104,0.015028901,0.03468208,0,NA
1,154,154,1,1,0,21,0.441558421,D,0.038961038,0.019480519,0.019480519,0.149350658,NA,NA
0,NA,0,0,0,1,26,NA,R,NA,NA,NA,NA,NA,NA
1,257,257,0,0,1,41,0.817120612,R,0.023346303,0.011673152,0.011673152,0.140077814,0,NA
1,1020,1020,0,1,0,37,0.478431374,D,0.014705883,0.003921569,0.010784314,0.111764707,NA,3
0,NA,0,0,0,1,35,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,12,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,1,1,0,1,0,16,0,D,0,0,0,0,NA,NA
1,757,757,0,1,0,17,0.624834895,D,0.04623514,0.033025101,0.01321004,0.095112279,0,NA
0,NA,0,0,0,1,44,NA,R,NA,NA,NA,NA,0,13
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,26
1,3171,3171,0,1,0,17,0.416903168,D,0.035950802,0.01829076,0.017660044,0.193629771,0,NA
0,NA,0,0,0,1,26,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,0,NA
1,213,213,0,0,1,38,0.610328615,R,0.018779343,0.018779343,0,0.079812206,NA,NA
1,842,842,0,0,1,41,0.682897866,R,0.024940617,0.014251782,0.010688836,0.194774345,0,NA
1,832,832,0,0,1,40,0.441105783,R,0.03125,0.008413462,0.022836538,0.346153855,0,NA
0,NA,0,0,0,1,27,NA,R,NA,NA,NA,NA,0,NA
1,225,225,0,0,1,31,0.528888881,R,0.071111113,0.062222224,0.008888889,0.120000005,NA,NA
1,745,745,0,0,1,23,0.71946311,R,0.010738255,0.009395973,0.001342282,0.157046974,0,NA
0,NA,0,0,0,1,15,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,4
1,403,403,0,1,0,20,0.441687346,D,0.029776674,0.019851116,0.009925558,-0.012406945,NA,NA
1,812,812,0,0,1,24,0.519704461,R,0.012315271,0.00862069,0.003694581,0.16625616,0,3
1,138,138,0,0,1,34,0.746376812,R,0.043478262,0.021739131,0.021739131,0.188405797,0,NA
1,49,49,0,0,1,26,-0.204081625,R,0,0,0,0.285714269,0,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,0,NA
1,229,229,0,1,0,45,0.200873375,D,0.052401748,0.017467249,0.034934498,0.056768551,0,NA
1,1476,1476,0,0,1,38,0.53319782,R,0.02303523,0.012195121,0.010840109,0.207317069,NA,NA
0,NA,0,0,1,0,17,NA,D,NA,NA,NA,NA,1,NA
0,NA,0,0,1,0,31,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,10,NA,D,NA,NA,NA,NA,NA,NA
1,36,36,0,0,1,42,0.5,R,0.111111112,0.111111112,0,0.111111119,0,NA
1,74,74,0,0,1,27,0.459459484,R,0.013513514,0,0.013513514,0.108108103,0,NA
1,141,141,0,0,1,7,0.631205678,R,0.014184397,0.014184397,0,0.099290773,NA,NA
1,901,901,0,0,1,5,0.677025557,R,0.019977802,0.015538291,0.004439512,0.054384019,NA,NA
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
1,877,877,0,1,0,10,0.726339757,D,0.007981756,0.004561003,0.003420752,0.109464087,1,NA
0,NA,0,0,1,0,2,NA,D,NA,NA,NA,NA,1,NA
0,NA,0,0,1,0,10,NA,D,NA,NA,NA,NA,1,NA
1,404,404,1,1,0,41,0.643564343,D,0.027227722,0.014851485,0.012376238,0.064356431,1,NA
1,1707,1707,1,1,0,19,0.77855885,D,0.033391915,0.022847101,0.010544815,0.072642058,0,NA
0,NA,0,1,0,1,16,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,0,1,22,NA,R,NA,NA,NA,NA,0,NA
1,2600,2600,1,1,0,20,0.522692323,D,0.036923077,0.026153846,0.01076923,0.049999997,NA,NA
1,15,15,1,0,0,44,0.066666663,Prog,0,0,0,-0.13333334,0,5
1,2344,2344,1,1,0,33,0.665955663,D,0.019197952,0.011945393,0.00725256,0.094709903,NA,NA
0,NA,0,1,1,0,7,NA,D,NA,NA,NA,NA,NA,NA
1,2401,2401,1,0,1,24,0.490212381,R,0.037484381,0.009162849,0.028321533,0.289879203,0,9
1,72,72,1,1,0,44,0.166666657,D,0.013888889,0,0.013888889,0.041666672,0,11
1,2725,2725,1,1,0,23,0.369174331,D,0.08183486,0.022018349,0.059816513,0.015779816,0,NA
1,890,890,1,0,1,17,0.631460667,R,0.02022472,0.013483146,0.006741573,0.215730354,0,NA
1,1513,1513,1,0,1,30,0.531394541,R,0.037673496,0.011896893,0.025776602,0.093853272,NA,NA
1,3189,3189,1,1,0,46,0.360614628,D,0.058325492,0.031357791,0.026967701,0.085293204,0,NA
0,NA,0,1,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,8
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,15,NA,R,NA,NA,NA,NA,NA,NA
1,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,575,575,0,0,1,45,0.450434774,R,0.020869564,0.008695652,0.012173913,0.14956522,NA,NA
1,91,91,0,1,0,29,0.516483545,D,0,0,0,0.142857149,NA,NA
1,20,20,0,0,1,34,0.549999952,R,0,0,0,0.200000003,0,NA
1,1,1,0,0,1,2,0,R,0,0,0,0,0,NA
1,209,209,1,1,0,33,0.808612466,D,0.023923444,0.019138755,0.004784689,0.10047847,0,NA
1,3223,3223,0,1,0,41,0.318957508,D,0.026372945,0.016444307,0.009928638,0.065466963,NA,NA
1,733,733,0,1,0,4,0.360163748,D,0.096862212,0.073669851,0.023192361,0.024556622,1,5
1,198,198,0,1,0,21,0.368686855,D,0.01010101,0.005050505,0.005050505,0.111111112,0,NA
0,NA,0,0,0,1,2,NA,R,NA,NA,NA,NA,0,NA
1,2,2,1,1,0,32,0,D,0,0,0,0.5,1,NA
1,NA,0,0,0,1,42,NA,R,NA,NA,NA,NA,0,NA
1,1,1,0,0,1,41,1,R,0,0,0,1,NA,NA
1,140,140,1,0,1,18,0.021428585,R,0,0,0,0.29285714,0,4
1,105,105,0,1,0,36,0.90476191,D,0,0,0,0.095238097,0,NA
1,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,1,0,6,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,13,NA,R,NA,NA,NA,NA,0,NA
1,978,978,0,0,1,39,0.279141128,R,0.046012271,0.009202454,0.036809817,0.140081793,NA,NA
0,NA,0,0,0,1,9,NA,R,NA,NA,NA,NA,0,NA
1,692,692,0,0,1,16,-0.011560708,R,0.023121387,0.018786127,0.00433526,0.137283236,0,NA
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,26,NA,R,NA,NA,NA,NA,NA,NA
1,4,4,0,0,1,29,0,R,0,0,0,0,NA,NA
1,1996,1996,0,0,1,10,0.115230471,R,0.014028057,0.005511022,0.008517034,0.140781567,0,NA
0,NA,0,0,0,1,24,NA,R,NA,NA,NA,NA,0,9
1,174,174,0,0,1,24,0.637931049,R,0.011494253,0.005747126,0.005747126,0.063218392,NA,5
0,NA,0,0,0,1,16,NA,R,NA,NA,NA,NA,0,NA
1,3,3,0,0,1,4,0,R,0,0,0,0,0,2
1,24,24,0,0,1,31,0.541666687,R,0.041666668,0,0.041666668,0.083333336,NA,NA
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,16
1,34,34,0,1,0,46,0.617647052,D,0,0,0,0.029411765,0,NA
0,NA,0,0,0,1,19,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,48,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,15,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,2
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,3,NA,R,NA,NA,NA,NA,NA,NA
1,108,108,0,0,1,44,0.759259284,R,0.009259259,0,0.009259259,0.138888896,NA,13
0,NA,0,0,1,0,6,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,19,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,1,1,0,21,NA,D,NA,NA,NA,NA,NA,NA
1,3219,3219,1,1,0,24,0.520037234,D,0.017086051,0.009940975,0.007145076,0.112457275,NA,3
1,113,113,1,1,0,36,0.672566354,D,0.026548672,0.017699115,0.008849557,0.097345129,0,NA
0,NA,0,1,1,0,21,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,1,1,0,29,NA,D,NA,NA,NA,NA,0,NA
1,3220,3220,1,1,0,41,0.203105599,D,0.064906828,0.030434782,0.034472048,0.054347828,0,NA
1,170,170,1,1,0,22,0.711764693,D,0.035294119,0.01764706,0.01764706,0.088235296,0,NA
1,NA,0,1,0,1,24,NA,R,NA,NA,NA,NA,0,9
1,NA,0,1,1,0,33,NA,D,NA,NA,NA,NA,0,NA
1,49,49,1,0,1,17,0.755102038,R,0.020408163,0,0.020408163,0.428571433,0,NA
1,657,657,1,0,1,24,0.66057843,R,0.048706241,0.04109589,0.00761035,0.089802131,0,7
1,NA,0,1,0,1,15,NA,R,NA,NA,NA,NA,0,NA
